geo,tweet,user_handle,location,cleaned_tweets
,"RT @InsafPK: During the visit to Isolation Center today, Prime Minister Imran Khan will also perform earth-breaking of *Isolation Hospital…",adeelkhawaja18,Pakistan, during the visit to isolation center today prime minister imran khan will also perform eah breaking of isolation hospital
,"RT @Siba_TNIE: During the current #COVID19 crisis, don’t miss out on your daily dose of Express #news. Please Read #Bhubaneswar edition of…",tripathyajay,"Bhubaneshwar, India", tnie during the current covid crisis don t miss out on your daily dose of express news please read bhubaneswar edition of
,"RT @azeen: Kaiser Permanente is discontinuing routine chloroquine prescriptions for lupus, rheumatoid arthritis, and malaria patients to de…",AlhenaVega,, kaiser permanente is discontinuing routine chloroquine prescriptions for lupus rheumatoid ahritis and malaria patients to de
,"RT @UofSC: In partnership with Prisma Health-Upstate, #UofSC experts have developed and are now #3Dprinting a device that will allow one ve…",USCguy90,"Columbia, SC", in panership with prisma health upstate uofsc expes have developed and are now dprinting a device that will allow one ve
,"RT @9NewsAUS: Despite pleading guilty, the #COVID19 restrictions which have most of New Zealand in lockdown could deny victims of the Chris…",maybelleb3,, despite pleading guilty the covid restrictions which have most of new zealand in lockdown could deny victims of the chris
,"RT @UnitedRda: To hon.@PMOIndia sir
Please Help the Doctors of NMCH
@narendramodi @narendramodi_in @drharshvardhan @DrHVoffice @Drmanugauta…",avneesh_NN,"New Delhi, India", to hon sir please help the doctors of nmch in
,"RT @KarlMuth: Okay, asking for Twitter magic.
I'm trying to get a hold of Irwin LaRocque of #Dominica to volunteer for the #CARICOM #COVID1…",DinaPomeranz,Zurich, okay asking for twitter magic i m trying to get a hold of irwin larocque of dominica to volunteer for the caricom covid
,"RT @BuffyWicks: And for those worried about needing a #REALID to travel, the federal government has announced they will delay implementatio…",BuffyWicks,"Oakland, CA", and for those worried about needing a realid to travel the federal government has announced they will delay implementatio
,"RT @_b_meyer: People meant to be responsible for the #COVID19 response in the US simply dropped the ball, popped it while doing so and subs…",JOGBjqq,"Sydney, New South Wales", b meyer people meant to be responsible for the covid response in the us simply dropped the ball popped it while doing so and subs
,RT @igoodfel: Nice work from some friends down in Bristol. TC adaptations of #COVID19 - important for future animal studies using lab grown…,verorezelj,"Paris, France", nice work from some friends down in bristol tc adaptations of covid impoant for future animal studies using lab grown
,RT @bolajokofadipe: @toluogunlesi @AlikoDangote @HerbertOWigwe @foodclique with support from our partners is distributing emergency box con…,jesulobatosin,, with suppo from our paners is distributing emergency box con
,RT @sh_falco: I am very sorry for all who lost loved ones to #covid19. And I thank all who fight against the virus and keep our societies a…,GabrielaSpatar1,, falco i am very sorry for all who lost loved ones to covid and i thank all who fight against the virus and keep our societies a
,"RT @Sphinx_Diff: I Know nothing wuld be done abt this,  because I am nt the son of a Governor or president or any politician. Bt I was brut…",Adizkaz,Nigeria, diff i know nothing wuld be done abt this because i am nt the son of a governor or president or any politician bt i was brut
,RT @DKIS_UCT: March 19th would have been the graduation day for Postgraduate Diploma in LIS which was cancelled due to COVID19 but nonethel…,yolandiswa,Cape town, uct march th would have been the graduation day for postgraduate diploma in lis which was cancelled due to covid but nonethel
,"RT @gurpreetdhillon: Currently in Punjab, India if you break the government imposed curfew the police is forcing you to do squats while cha…",Ndmarshka,nemo dat quod non habet, currently in punjab india if you break the government imposed curfew the police is forcing you to do squats while cha
,"RT @EckerleIsabella: Q. Is #SARSCoV2 serology important? A. Yes
Q. Is it a good method to identify acutely infected #COVID19 patients? A. N…",jp_mckenna,Belfast, q is sarscov serology impoant a yes q is it a good method to identify acutely infected covid patients a n
,RT @State_SCA: We welcome the release of former Jammu &amp; Kashmir Chief Ministers @OmarAbdullah &amp; Dr. Farooq Abdullah. We encourage the relea…,j_schuberth,"New York, USA", sca we welcome the release of former jammu kashmir chief ministers dr farooq abdullah we encourage the relea
,RT @MY_Airports: Last night KUL welcomed the arrival of 2 cargo flights carrying essential medical supplies in aid of the fight against #CO…,irfanmakki94,, airpos last night kul welcomed the arrival of cargo flights carrying essential medical supplies in aid of the fight against co
,"RT @CMichaelGibson: Fauci: Will #COVID19 become seasonal?

""It very well might""

We need a vaccine for the next cycle, and randomized trial…",VanfieldV,"England, United Kingdom", fauci will covid become seasonal it very well might we need a vaccine for the next cycle and randomized trial
,"RT @russellhoward: My favourite lockdown story yet. #Corona #England 

P.s. I don’t think it works https://t.co/claaBXwiJr",1901Nick,"London, England", my favourite lockdown story yet corona england p s i don t think it works
,RT @Supriya23bh: Mr @RahulGandhi releases Rs 2.65 CRORE. Sources: Mr Gandhi is keeping close watch on his constituency. So far #Wayanad onl…,razinawaz,, mr releases rs crore sources mr gandhi is keeping close watch on his constituency so far wayanad onl
,"RT @stickers4foodPH: Learn more about the #StickersForFoodPH initiative and how you can help.

Please RT and spread the word!

#Fundraisers…",chichilittle,"Bulacan, Philippines", learn more about the stickersforfoodph initiative and how you can help please  and spread the word fundraisers
,RT @RashidaTlaib: .@repdavidscott: Thank you for speaking up on our call tonight for the need for #watershutoff relief for poor families wh…,VeteranRemembe5,, thank you for speaking up on our call tonight for the need for watershutoff relief for poor families wh
,"Here is what you can do to keep #COVID19  away. 
#lockdown #COVID19KE #Kenyans #LetsFightCovid19 #LockDownKenya https://t.co/ML5MSvXu5s",QHKAwards,Nairobi,here is what you can do to keep covid away lockdown covid ke kenyans letsfightcovid lockdownkenya
,RT @DalitCulture: All India SCs and STs Railway Association contributed 70 Crores in the Prime Minister's Relief Fund to fight with Coronav…,ExkameshRao,"Vishakhapatnam, India", all india scs and sts railway association contributed crores in the prime minister s relief fund to fight with coronav
,"RT @thelastanna: I am an emergency physician. My increased exposure means that I have chosen to isolate from my family, to keep them safe.…",MiraadilTariq,, i am an emergency physician my increased exposure means that i have chosen to isolate from my family to keep them safe
,"RT @paul__johnson: In 24 hours 405k people respond to call for volunteers

-What a contrast to this lot

#COVID19 https://t.co/et345EUyC7",ChrisHillidge,, johnson in hours k people respond to call for volunteers what a contrast to this lot covid
,"RT @tmprowell: HELP! I have a family member in Orange County, CA on a vent in critical condition for #COVID19. We are urgently seeking a pe…",flamingcheeze,State of Confusion, help i have a family member in orange county ca on a vent in critical condition for covid we are urgently seeking a pe
,RT @Travisdhanraj: #NEW: If you are returning home from outside of Canada the government will now be using the Quarantine Act to enforce MA…,alessuube,"Boston, MA", new if you are returning home from outside of canada the government will now be using the quarantine act to enforce ma
,"Lockdown: Now its time for Rangers and Police to play real CoD out there! 
#staysafe #corona",ThinkeR24hr,Error404,lockdown now its time for rangers and police to play real cod out there staysafe corona
,RT @mansukhmandviya: Hon PM @narendramodi ji's decision of 21 days nation-wide lockdown will help to curb the spread of #Covid19. It takes…,ianilradadiya,"Gandhinagar, India", hon pm ji s decision of days nation wide lockdown will help to curb the spread of covid it takes
,RT @airnewsalerts: Appolo hospitals gets ICMR approvals to start COVID- 19 tests. To open isolation rooms from Saturday in five cities for…,pratap3010,Mumbai, appolo hospitals gets icmr approvals to sta covid tests to open isolation rooms from saturday in five cities for
,RT @HeartBreakerNao: Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashAp…,brett_kaminski,"Racine, WI", due to covid aka coronavirus ill be sending the first people to like retweet this through cashap
,"@piersmorgan @BBCNews Well done BBC for providing everyone with false information, airborne transmission is possibl… https://t.co/cFkLTzZVkv",Gurps181191,,well done bbc for providing everyone with false information airborne transmission is possibl
,@BeingSalmanKhan @iamsrk @SrBachchan @gautam_adani @AmbaniHu @imVkohli @AnushkaSharma @RanveerOfficial… https://t.co/XCAwHFL6sI,rahulb82000,,adani
,"RT @JAfridi10: When you’re in tough times, you can either talk about how big the problem is or talk about how big your Almighty is. You can…",hanif_dawar,نارتھ  وزیرستان , when you re in tough times you can either talk about how big the problem is or talk about how big your almighty is you can
,"RT @RadioClydeNews: 🔊 EXCLUSIVE What's it like to catch &amp; survive #coronavirus? 
Mark Hollinshead spent 12 days in hospital in Glasgow - 4…",Bhoyalways11,, exclusive what s it like to catch survive coronavirus mark hollinshead spent days in hospital in glasgow
,RT @JeremyFarrar: Response #COVID19 has been staggering. For today pick  2 sectors to especially thank.1) Everyone working Health Care &amp; Pu…,SandraHalifax,West Berkshire, response covid has been staggering for today pick sectors to especially thank everyone working health care pu
